dataset,filename,emotion,length,path,features
savee,02_savee_surprised_22.wav,surprised,2.641541950113379,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/surprised/02_savee_surprised_22.wav,0.49678942561149597 0.1757146120071411 749.2911242346698 1211.1187159385097 1441.2650602409637 0.031508847891566265 -305.6030578613281 70.92938995361328 13.489531517028809 20.33342742919922 -16.607830047607422 -6.332320213317871 -3.0975193977355957 -4.850548267364502 -5.637012481689453 -4.779596328735352 -6.438019752502441 -4.731176376342773 -3.844621419906616 -0.7052623629570007 -4.255883693695068 -2.50525164604187 -3.1848413944244385 3.8021457195281982 5.033501148223877 9.060065269470215
ravdees,01-2-speech_ravdees_disgust_161.wav,disgust,3.53687074829932,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/disgust/01-2-speech_ravdees_disgust_161.wav,0.4419768750667572 0.0021473972592502832 1940.684124892638 1530.1650605064133 3582.0664414414414 0.22853761965090091 -673.0816650390625 48.450748443603516 5.538904666900635 16.037578582763672 -6.216365814208984 -8.101926803588867 -7.758256912231445 -0.01361264381557703 -5.787008285522461 -0.4293809235095978 -3.5765678882598877 -0.774168848991394 -2.588655948638916 1.7335219383239746 -8.833732604980469 -0.22801204025745392 -5.2015862464904785 -0.24490028619766235 -8.551783561706543 -0.8667590022087097
ravdees,01-1-songs_ravdees_fearful_141.wav,fearful,4.270975056689342,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/fearful/01-1-songs_ravdees_fearful_141.wav,0.4460083544254303 0.010673816315829754 2117.1362972448233 1900.4603353269886 4279.384328358209 0.2482217817164179 -525.1819458007812 41.41473388671875 -13.794831275939941 10.362503051757812 -5.8398966789245605 -8.128594398498535 -13.046062469482422 -6.372992038726807 -10.622403144836426 8.844805717468262 -10.4183349609375 5.71755838394165 -6.010992527008057 -4.425758361816406 -2.4058477878570557 -5.459317684173584 -0.93656986951828 2.496065855026245 -8.557645797729492 -0.5035048723220825
ravdees,01-2-speech_ravdees_sad_139.wav,sad,3.8705215419501133,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/sad/01-2-speech_ravdees_sad_139.wav,0.5429438948631287 0.0033461330458521843 2923.1685860139455 1981.3799400192854 5188.210227272727 0.41647969395661155 -608.1121215820312 27.1892032623291 -4.955821990966797 2.29750394821167 -14.728931427001953 -5.1225666999816895 -19.304113388061523 -4.0990376472473145 -6.656148910522461 -1.7635154724121094 -5.049011707305908 -4.3015055656433105 -4.2821478843688965 -4.191751003265381 -6.8576483726501465 0.7185686230659485 -2.358919620513916 2.4028408527374268 -0.5698326230049133 0.02204245515167713
ravdees,01-1-songs_ravdees_angry_34.wav,angry,4.537913832199546,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/angry/01-1-songs_ravdees_angry_34.wav,0.4773798882961273 0.014421036466956139 2132.555337997377 1802.2624345172674 4221.225792253521 0.25291249449823944 -503.6391296386719 44.52932357788086 -22.40984344482422 10.68211555480957 -12.763506889343262 -4.2436394691467285 -4.016305446624756 -14.387040138244629 -8.76865005493164 6.240239143371582 -12.541319847106934 5.3868513107299805 -5.144558906555176 -0.8008829951286316 -1.4343152046203613 -1.624530553817749 -1.8288156986236572 -0.7953267097473145 -6.218031406402588 0.12947654724121094
savee,02_savee_neutral_70.wav,neutral,2.605034013605442,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/neutral/02_savee_neutral_70.wav,0.43444564938545227 0.004728087689727545 1038.1295853857152 1369.1962673495545 2014.4817073170732 0.025896770198170733 -618.6333618164062 99.86759185791016 46.42816925048828 31.5216064453125 -1.900313377380371 0.09491871297359467 -4.773035526275635 3.4236037731170654 -12.348576545715332 -7.925697326660156 -2.1188714504241943 -1.699389934539795 -0.3581904470920563 -0.04706447198987007 2.983562469482422 -2.36716628074646 -0.5039674639701843 7.179443359375 -0.24479198455810547 -0.07182514667510986
ravdees,01-1-songs_ravdees_fearful_32.wav,fearful,4.404444444444445,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/fearful/01-1-songs_ravdees_fearful_32.wav,0.39096957445144653 0.019069314002990723 2179.327644088028 1809.5717634259017 4206.748188405797 0.29558706974637683 -473.69122314453125 39.13591766357422 -18.221446990966797 12.780865669250488 -4.12333345413208 -14.855415344238281 -4.519785404205322 -19.22747802734375 -16.435518264770508 5.765712261199951 -15.895276069641113 -0.5603513717651367 -9.414970397949219 1.8886772394180298 -5.690419673919678 -6.895620346069336 -2.5520262718200684 -4.4719696044921875 -6.565520763397217 -5.7104597091674805
ravdees,01-2-speech_ravdees_fearful_56.wav,fearful,3.3033560090702947,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/fearful/01-2-speech_ravdees_fearful_56.wav,0.4063012897968292 0.005327788647264242 2002.6929678343326 1907.35783434542 4220.4026442307695 0.1429772010216346 -595.8190307617188 51.76671600341797 0.3189028203487396 9.6683349609375 0.31945326924324036 0.7529451847076416 -15.422536849975586 -2.9059879779815674 5.333138465881348 -2.4923043251037598 -0.8233953714370728 1.5923608541488647 1.7488561868667603 5.560183048248291 -1.2151845693588257 -4.649557113647461 -3.4609262943267822 -4.845804214477539 -5.3583245277404785 -1.282633900642395
ravdees,01-2-speech_ravdees_sad_22.wav,sad,3.5369160997732427,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/sad/01-2-speech_ravdees_sad_22.wav,0.48163285851478577 0.0030339816585183144 2450.8369810377135 1895.0347801224677 4539.2032657657655 0.3052637598536036 -688.9236450195312 46.33528518676758 2.0440123081207275 2.617138624191284 -9.161348342895508 1.792027235031128 -11.53486442565918 -11.778152465820312 -5.033430576324463 -5.123336315155029 -7.228668689727783 -5.211322784423828 -1.6717424392700195 -5.559820175170898 -6.7763752937316895 -4.226179599761963 -6.654195785522461 -5.863248348236084 -6.545049667358398 -3.1474483013153076
ravdees,01-2-speech_ravdees_calm_21.wav,calm,3.4034467120181406,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/calm/01-2-speech_ravdees_calm_21.wav,0.5074777603149414 0.0024526806082576513 2359.711665201184 1873.22019023339 4510.879088785046 0.27977146612149534 -694.3983154296875 49.27362823486328 -3.386256217956543 14.908052444458008 -9.30018138885498 2.791476249694824 -12.556503295898438 -8.090622901916504 -4.23991060256958 -1.057310938835144 -7.981705188751221 -3.543780565261841 0.057498324662446976 -5.492420196533203 -7.315072536468506 -4.601724147796631 -4.770567893981934 -6.670423984527588 -6.176184177398682 -5.348881721496582
ravdees,01-2-speech_ravdees_angry_25.wav,angry,4.404444444444445,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/angry/01-2-speech_ravdees_angry_25.wav,0.38440749049186707 0.06384577602148056 2387.03689298243 1647.384643510731 4256.680253623188 0.29232832314311596 -326.61126708984375 16.930274963378906 -30.790315628051758 -10.318778991699219 -23.701679229736328 -8.883620262145996 -13.030535697937012 -7.82704496383667 -8.44101619720459 -1.5126298666000366 -8.196253776550293 0.1524944007396698 -0.6998637914657593 0.3863205909729004 1.0457724332809448 5.756600379943848 0.5968864560127258 -0.7022868990898132 -0.4177718162536621 1.8594050407409668
ravdees,01-1-songs_ravdees_sad_141.wav,sad,4.3710657596371885,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/sad/01-1-songs_ravdees_sad_141.wav,0.3488938808441162 0.004928507376462221 1896.4199524602127 1706.8405891557136 3602.588959854015 0.22830890739051096 -621.1140747070312 61.15415573120117 -9.229732513427734 14.148475646972656 1.0998868942260742 -9.06843090057373 -15.81568431854248 -14.02502155303955 -10.873368263244629 8.929540634155273 -14.14487361907959 4.6664018630981445 -3.4899580478668213 -2.9467689990997314 -0.23013931512832642 -10.51260757446289 -1.1210272312164307 2.1845922470092773 -9.338032722473145 1.2621362209320068
ravdees,01-2-speech_ravdees_calm_157.wav,calm,3.336689342403628,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/calm/01-2-speech_ravdees_calm_157.wav,0.48322734236717224 0.0011029719607904553 2302.4787699485246 1889.4849538122146 4424.479166666667 0.28532831101190476 -697.7369995117188 57.25044631958008 3.955996513366699 33.492557525634766 4.91341495513916 -2.680633544921875 -11.565540313720703 5.404942035675049 2.9124317169189453 -5.26755428314209 2.6660351753234863 0.834361732006073 -3.3107669353485107 2.5897908210754395 -3.469216823577881 5.891188144683838 -8.40321159362793 6.872227668762207 -2.623175859451294 -3.6029884815216064
ravdees,01-2-speech_ravdees_fearful_172.wav,fearful,3.6369614512471657,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/fearful/01-2-speech_ravdees_fearful_172.wav,0.4811267554759979 0.0023112078197300434 2413.221353646229 1843.8389534852718 4388.637609649123 0.3128212376644737 -666.8809204101562 42.75275421142578 -16.124753952026367 9.992145538330078 -7.167440891265869 -9.33781909942627 -13.796765327453613 -4.79481840133667 -0.8577308654785156 -5.447091579437256 -7.491042613983154 -2.6517739295959473 -5.532928466796875 -2.583254814147949 -8.470686912536621 -4.834537029266357 -7.516881942749023 -5.395314693450928 0.15321609377861023 4.06306791305542
ravdees,01-1-songs_ravdees_happy_132.wav,happy,4.004036281179138,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/happy/01-1-songs_ravdees_happy_132.wav,0.39674195647239685 0.017284391447901726 2455.2633989721157 1662.9763955805277 4448.350694444444 0.2713758680555556 -471.24444580078125 20.364351272583008 -30.382448196411133 10.155858993530273 -27.391324996948242 -5.668659210205078 -13.059171676635742 -6.809286117553711 -2.62788987159729 -8.783754348754883 -1.0173109769821167 -6.277417182922363 2.020169496536255 1.8958457708358765 1.5118573904037476 11.16621208190918 3.2520151138305664 8.818159103393555 7.503336429595947 5.515100955963135
ravdees,01-1-songs_ravdees_sad_105.wav,sad,5.171836734693877,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/sad/01-1-songs_ravdees_sad_105.wav,0.39735883474349976 0.010526877827942371 1824.5892299980549 1612.2977002497614 3484.905478395062 0.2358790268132716 -541.9984130859375 67.05675506591797 -19.843530654907227 14.880714416503906 0.9653023481369019 -4.741230010986328 -9.17862319946289 -6.842345237731934 -11.530632019042969 -0.24599005281925201 -5.174044609069824 0.2836538255214691 -10.67636489868164 6.131313800811768 -4.931436538696289 -6.439409255981445 -4.274316310882568 -4.534421443939209 -7.368320941925049 -4.272556304931641
ravdees,01-2-speech_ravdees_fearful_113.wav,fearful,3.5369160997732427,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/fearful/01-2-speech_ravdees_fearful_113.wav,0.343132883310318 0.012486941181123257 1917.4866776542174 1441.6663625808628 3451.928490990991 0.15717377533783783 -511.3547668457031 45.40781784057617 -18.820384979248047 6.3498854637146 -1.220748782157898 -5.413064479827881 -16.43804359436035 -16.089216232299805 -11.30983829498291 1.0625532865524292 -10.749999046325684 -1.5921632051467896 -6.235175132751465 -1.0485401153564453 -1.9277690649032593 -7.548046588897705 -5.0083842277526855 -6.001463413238525 -8.757216453552246 -1.443480372428894
emodb,0_emodb_bored_44.wav,bored,3.3774149659863943,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/bored/0_emodb_bored_44.wav,0.37852945923805237 0.1223847046494484 1364.149512031839 1485.6434552307549 2723.9091981132074 0.07809736143867925 -208.9842987060547 105.33006286621094 10.975324630737305 48.73637390136719 0.6336301565170288 9.468435287475586 -9.12740707397461 -3.2186031341552734 -5.267605304718018 -1.5205272436141968 0.07611731439828873 -5.53241491317749 -4.217319488525391 5.989471435546875 -5.043169021606445 0.4708734154701233 -6.060555934906006 -2.4199678897857666 -4.370481967926025 1.7552788257598877
ravdees,01-2-speech_ravdees_happy_47.wav,happy,4.004036281179138,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/happy/01-2-speech_ravdees_happy_47.wav,0.48681220412254333 0.006624401547014713 1981.5784171029013 1869.2922517555567 3975.1984126984125 0.22485739087301587 -583.1236572265625 49.800506591796875 14.86507511138916 13.271133422851562 0.025577643886208534 4.404003620147705 -5.999444961547852 -4.811709880828857 -7.10158634185791 3.6632816791534424 -9.684675216674805 0.9625259637832642 -2.682173013687134 0.8195646405220032 -5.3647565841674805 -1.13633131980896 0.30185532569885254 0.043831780552864075 -3.67838978767395 0.10074079781770706
ravdees,01-2-speech_ravdees_happy_109.wav,happy,3.4034013605442177,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/happy/01-2-speech_ravdees_happy_109.wav,0.5504688620567322 0.005447319243103266 1892.3012828657904 1834.0161084794634 4064.033294392523 0.22695495035046728 -601.8093872070312 63.86515808105469 -12.30721378326416 22.433725357055664 1.491642713546753 -3.6947100162506104 0.19880937039852142 -6.035344123840332 -2.425880193710327 3.4765303134918213 -0.28535494208335876 1.9173380136489868 1.0408623218536377 0.6743183732032776 0.15332642197608948 -1.2741947174072266 -0.5299631357192993 3.6427969932556152 -2.964970350265503 1.7785077095031738
ravdees,01-1-songs_ravdees_angry_182.wav,angry,4.437777777777778,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/angry/01-1-songs_ravdees_angry_182.wav,0.42265093326568604 0.031113481149077415 2066.5266335581923 1849.6380835280193 4227.124550359712 0.18054813961330934 -446.65911865234375 15.660446166992188 -15.438687324523926 9.671162605285645 -24.993770599365234 -0.5059087872505188 -5.805159091949463 -15.056594848632812 -2.6349782943725586 -6.444603443145752 -5.143571376800537 -2.757843255996704 -8.344043731689453 -2.7559120655059814 -0.45792362093925476 5.039319038391113 7.83408784866333 19.481821060180664 13.12796688079834 9.989731788635254
ravdees,01-2-speech_ravdees_fearful_29.wav,fearful,3.803854875283447,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/fearful/01-2-speech_ravdees_fearful_29.wav,0.37793874740600586 0.0015039740828797221 1948.7026969793942 1514.8007140943187 3748.0961134453783 0.3049829306722689 -702.9026489257812 23.807939529418945 -6.188249111175537 4.782682418823242 -13.793100357055664 -8.298847198486328 -15.162766456604004 -5.153436660766602 -6.487011909484863 -6.389731407165527 -4.030542850494385 -4.86363410949707 -2.892890214920044 -3.022284746170044 -5.067967414855957 -0.5906049013137817 -5.307252407073975 -1.7900549173355103 -1.6895575523376465 0.12739154696464539
ravdees,01-1-songs_ravdees_angry_168.wav,angry,4.471156462585034,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/angry/01-1-songs_ravdees_angry_168.wav,0.40520185232162476 0.04006001725792885 2208.7668509673395 1716.5173919512274 4144.921875 0.18074776785714286 -385.620361328125 7.484828472137451 -36.5279426574707 8.294941902160645 -33.13385009765625 -7.303135395050049 -17.830968856811523 -9.854337692260742 2.8453609943389893 -7.234158992767334 -5.36870813369751 -8.000409126281738 -7.62768030166626 -5.966757297515869 -3.9275853633880615 7.061575889587402 14.19555377960205 16.788572311401367 16.90920066833496 7.105781555175781
savee,02_savee_fearful_31.wav,fearful,3.357233560090703,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/fearful/02_savee_fearful_31.wav,0.3762609660625458 0.009161748923361301 927.8003058268723 1264.676099377 1763.3184523809523 0.03382161458333333 -558.7409057617188 115.35407257080078 14.451658248901367 32.981536865234375 -0.1764233112335205 -9.885687828063965 -8.464699745178223 -11.039015769958496 -19.833303451538086 -3.351605176925659 -10.895498275756836 -3.430402994155884 -2.879389762878418 -5.603604793548584 1.4165401458740234 -1.0955334901809692 -3.4207241535186768 10.312952041625977 0.8519274592399597 -5.625706672668457
ravdees,01-1-songs_ravdees_fearful_159.wav,fearful,4.1374603174603175,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/fearful/01-1-songs_ravdees_fearful_159.wav,0.43350958824157715 0.01826820708811283 2306.3308746249736 1769.1521764243755 4332.992788461538 0.26892277644230766 -457.0484313964844 42.37651824951172 -27.77579116821289 17.070816040039062 -13.890469551086426 -20.376676559448242 -10.658931732177734 -10.979598999023438 -9.923360824584961 -4.140298843383789 -8.366180419921875 -0.6102939248085022 -9.203086853027344 -0.9251280426979065 -7.034797668457031 -3.4257102012634277 -4.5125885009765625 -2.8251214027404785 -9.212586402893066 -1.6300084590911865
emodb,0_emodb_sad_43.wav,sad,2.8525170068027212,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/sad/0_emodb_sad_43.wav,0.45370951294898987 0.1268031746149063 1549.4359414458524 1764.4931986570084 3274.7395833333335 0.08065321180555556 -193.82713317871094 79.18914031982422 16.387468338012695 33.06436538696289 7.782242298126221 20.12595558166504 -2.7433993816375732 3.2897789478302 -5.714181900024414 10.696043968200684 2.3968889713287354 -4.155512809753418 13.017908096313477 6.560688018798828 -5.212316036224365 3.817877769470215 -6.936816215515137 3.6826765537261963 1.3166674375534058 -2.641896963119507
ravdees,01-2-speech_ravdees_sad_184.wav,sad,3.3700680272108845,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/sad/01-2-speech_ravdees_sad_184.wav,0.5408454537391663 0.0023455240298062563 2426.5749435930347 1859.814317765658 4531.618514150943 0.3264805056014151 -701.4203491210938 55.226776123046875 -0.652372419834137 18.516061782836914 -1.3985005617141724 3.0347981452941895 -6.510497570037842 -13.734853744506836 -8.200057983398438 -1.0848777294158936 -4.4122514724731445 0.842423141002655 -7.207866191864014 0.9566266536712646 -0.9294684529304504 -4.287581920623779 -4.4100213050842285 1.2289440631866455 -7.387470722198486 -2.307950258255005
